0.016975472805062283,-0.12313403566977786,1
0.00993806706487956,-0.05633020417202607,1
0.016814910948300756,-0.19388386924763124,2
0.021542762349780153,-0.3333866666671626,1
0.011647816851574571,-0.11799888689071186,1
0.007610997075473187,-0.041866134866332755,1
0.01124407003817002,-0.06798842462862706,1
0.010764538126099302,-0.0734554306476635,1
0.005639077387898858,-0.06552038260681528,0
0.01696429057633194,-0.09671964628028479,0
0.008188438758961239,-0.08555049594217466,0
0.009340158562809427,-0.0810601877346959,0
0.011323744148109998,-0.08610594800087826,0
0.010672245726090244,-0.08115194263698541,0
0.006805481025354362,-0.06543247647115726,0
0.005908290122320869,-0.05462163241029329,0
0.00855070467950494,-0.027322027418421994,13
0.0076537653468559475,-0.033060800194333106,13
0.007750455243525712,-0.032273870675786756,13
0.0055793623534012874,-0.033621177503110895,13
0.005125636577674332,-0.17454377965877838,7
0.00422489864867256,-0.07454327367414697,7
0.0035569336227568716,-0.03635421790063297,13
0.004365744912936877,-0.06327079601131382,7
0.004690163118031409,-0.06771168763674963,7
0.0041733642417400895,-0.03156671147338722,7
0.004602441553032042,-0.025318301788635037,14
0.0036745886559785322,-0.024664896764627443,13
0.00486347162164176,-0.03508523224751373,12
0.005270308500974535,-0.037514863861458005,12
0.005872456350975009,-0.028528974235022334,12
0.004555336222708108,-0.02395016925597092,12
0.005121563845371157,-0.027193748475340146,12
0.005619121117914024,-0.030578800322217683,12
0.0050125490608960415,-0.026445278313445866,12
0.003894187571477399,-0.02647964369003559,12
0.005622361246818533,-0.03022179169869542,12
0.00640349558560964,-0.030216394456682116,12
0.0060201305111161375,-0.025056065627698198,12
0.004411199755351054,-0.03037614888796609,12
0.0037678186488979055,-0.028297492125955667,12
0.003343032892252766,-0.01781557002371191,14
0.0032835881580067696,-0.017217658046508287,14
0.0034817635860492384,-0.01511468222178748,14
0.003266142471640605,-0.031438961713805086,11
0.003288204464394216,-0.022268373750337064,11
0.006150213680191557,-0.03268544592256751,5
0.005032476013285267,-0.03391095180349046,5
0.005200473402632688,-0.026123790000084975,5
0.004653859340698272,-0.02968105451459286,5
0.0029819242916770596,-0.027623976220595068,5
0.00529719821625609,-0.030743217875343305,5
0.00723399204119026,-0.04589414769895554,10
0.004161261938924369,-0.02627265100809765,5
0.003168524900082898,-0.03822993868623669,6
0.0031352208465002416,-0.037828107560833574,6
0.004875225895122301,-0.01694196616025276,13
0.007621693216517362,-0.02098216851547233,13
0.004738457979062709,-0.020896868455042614,6
0.004674533281674539,-0.02145598334456425,13
0.005601212226889399,-0.011789424342330587,13
0.0036284488979197505,-0.012388180216335544,13
0.0032853558540963403,-0.012600696185906445,13
0.0039345369175789015,-0.020556859942768055,13
0.0037376590856898198,-0.047092865175816255,11
0.002918748041899833,-0.030970558121663112,8
0.0031359189065587705,-0.04943761452882773,8
0.004621405651219129,-0.03766666280953561,6
0.07152428159359994,0.009342317882664876,9
0.0842794895061851,0.010845494510685927,9
0.06364206767216045,0.0052035338341657085,9
0.07842047802044035,-0.001246178760429838,9
0.08153628650607105,0.01018717078950062,9
0.07063339852736224,0.008157954616290826,9
0.0810418174354659,0.01396936994380399,9
0.05584106456935706,0.005056150057010542,9
0.050611759039239985,0.0033793939378507997,9
0.07835480584868804,0.013479351731566164,9
0.058758769801602856,0.007682746260159997,9
0.07387668699581791,0.011351980826712077,9
0.05943000968727383,0.007332541422670099,9
0.060922056948482586,0.006773775656192076,9
0.09549115356487235,0.018922946896694087,9
0.04969456568097474,0.003195508477546443,9
0.08162049105545653,0.01400955230487184,9
0.05678867302701981,0.0047765515293499055,9
0.0039628162615928,-0.04222657265778117,3
0.011335976647953883,-0.06228892996091044,4
0.00748252181434514,-0.0499835869140323,4
0.002558549581135954,-0.02078009024888367,3
0.0025946774185770932,-0.011970021277681039,14
0.0027898931465835746,-0.025189440670784803,3
0.011572328247479615,-0.07350082212703068,4
0.0035133867718576484,-0.021159146178262284,3
0.0017979531651557557,-0.010343127490624918,14
0.0013951112511953823,-0.007416613615563187,14
0.001902012271268229,-0.012437781978810281,14
0.0014007119481195315,-0.00909537317612551,14
0.0022947562460145913,-0.011253308384304059,14
0.001400978512438975,-0.010365826515952217,14
0.0014328628157236328,-0.009382484559233108,14
0.001559314098248961,-0.012911198408195613,14
0.002507036800834948,-0.008703157484844425,14
0.0013231952216776585,-0.007808124933679621,14
0.0028423433609231726,-0.01471876922586289,11
0.003244199821435747,-0.01582237117590916,11
0.0024697189432363277,-0.01633319161780196,11
0.0013335554190301736,-0.00820381657857489,11
0.00141885466307888,-0.009955574354763677,11
0.0013905093672174852,-0.009089026076405845,11
0.0020117274635100026,-0.011141793516185494,11
0.0013011376992260863,-0.005395960043194766,13
0.001566946962300447,-0.008182809888176101,13
0.001300767749266368,-0.006662056872735186,13
0.0013171919731123317,-0.006564998203438425,13
9.906480194083191E-4,-0.005538119793980456,13
0.008839958091958913,-0.003135488036906291,13
0.006583346893488154,-0.002597907862562401,13
0.004750891620412124,-0.0023771493963210344,13
0.0045771741460015536,-0.00166479466842659,13
3.301471609947273E-17,-3.3946047732416294E-17,13
3.6204246915856587E-17,-1.2529034621368102E-17,13
